,Facility ID,Facility Name,Hospital overall rating
3319,340002,MEMORIAL MISSION HOSPITAL AND ASHEVILLE SURGERY CE,4
3320,340003,NORTHERN REGIONAL HOSPITAL,5
3321,340004,HIGH POINT REGIONAL HEALTH SYSTEM,3
3322,340008,SCOTLAND MEMORIAL HOSPITAL,4
3323,340010,WAYNE MEMORIAL HOSPITAL,2
3324,340013,RUTHERFORD REGIONAL MEDICAL CENTER,3
3325,340014,NOVANT HEALTH FORSYTH MEDICAL CENTER,3
3326,340015,NOVANT HEALTH ROWAN MEDICAL CENTER,2
3327,340016,HARRIS REGIONAL HOSPITAL,4
3328,340017,MARGARET R PARDEE MEMORIAL HOSPITAL,4
3329,340020,CENTRAL CAROLINA HOSPITAL,3
3330,340021,ATRIUM HEALTH CLEVELAND,3
3331,340023,PARK RIDGE HEALTH,5
3332,340024,SAMPSON REGIONAL MEDICAL CENTER,2
3333,340027,UNC LENOIR HEALTH CARE,3
3334,340028,CAPE FEAR VALLEY MEDICAL CENTER,1
3335,340030,DUKE UNIVERSITY HOSPITAL,4
3336,340032,CAROMONT REGIONAL MEDICAL CENTER,3
3337,340039,IREDELL MEMORIAL HOSPITAL INC,2
3338,340040,VIDANT MEDICAL CENTER,2
3339,340041,CALDWELL MEMORIAL HOSPITAL,4
3340,340042,ONSLOW MEMORIAL HOSPITAL,1
3341,340047,NORTH CAROLINA BAPTIST HOSPITAL,3
3342,340049,NORTH CAROLINA SPECIALTY HOSPITAL,-1
3343,340050,SOUTHEASTERN REGIONAL MEDICAL CENTER,3
3344,340051,WATAUGA MEDICAL CENTER,4
3345,340053,NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER,4
3346,340060,UNC ROCKINGHAM,3
3347,340061,UNIVERSITY OF NORTH CAROLINA HOSPITAL,4
3348,340064,WILKES REGIONAL MEDICAL CENTER,3
3349,340068,COLUMBUS REGIONAL HEALTHCARE SYSTEM,2
3350,340069,"WAKEMED, RALEIGH CAMPUS",3
3351,340070,ALAMANCE REGIONAL MEDICAL CENTER,4
3352,340071,BETSY JOHNSON REGIONAL HOSPITAL,2
3353,340073,DUKE HEALTH RALEIGH HOSPITAL,4
3354,340075,"BLUE RIDGE HEALTHCARE HOSPITALS, INC",4
3355,340084,ATRIUM HEALTH ANSON,-1
3356,340085,NOVANT HEALTH THOMASVILLE MEDICAL CENTER,4
3357,340087,THE MCDOWELL HOSPITAL,3
3358,340090,JOHNSTON HEALTH,4
3359,340091,"MOSES H. CONE MEMORIAL HOSPITAL, THE",3
3360,340096,LEXINGTON MEMORIAL HOSPITAL INC,4
3361,340097,HUGH CHATHAM MEMORIAL HOSPITAL,3
3362,340098,CAROLINAS MEDICAL CENTER-PINEVILLE,3
3363,340099,VIDANT ROANOKE CHOWAN HOSPITAL,4
3364,340107,VIDANT EDGECOMBE HOSPITAL,3
3365,340109,SENTARA ALBEMARLE MEDICAL CENTER,2
3366,340113,CAROLINAS MEDICAL CENTER/BEHAV HEALTH,3
3367,340114,REX HOSPITAL,5
3368,340115,FIRSTHEALTH MOORE REGIONAL HOSPITAL,4
3369,340116,FRYE REGIONAL MEDICAL CENTER,3
3370,340119,STANLY REGIONAL MEDICAL CENTER,4
3371,34011F,NMC Camp Lejeune,-1
3372,340120,VIDANT DUPLIN HOSPITAL,5
3373,340123,RANDOLPH HOSPITAL,2
3374,340126,WILSON MEDICAL CENTER,1
3375,340127,GRANVILLE HEALTH SYSTEMS,2
3376,340129,LAKE NORMAN REGIONAL MEDICAL CENTER,3
3377,340130,ATRIUM HEALTH UNION,4
3378,340131,CAROLINA EAST MEDICAL CENTER,4
3379,340132,MARIA PARHAM MEDICAL CENTER,3
3380,340133,MARTIN GENERAL HOSPITAL,3
3381,340141,NOVANT HEALTH NEW HANOVER REGIONAL MEDICAL CENTER,2
3382,340142,CARTERET GENERAL HOSPITAL,3
3383,340143,CATAWBA VALLEY MEDICAL CENTER,4
3384,340144,DAVIS REGIONAL MEDICAL CENTER,3
3385,340145,ATRIUM HEALTH LINCOLN,5
3386,340147,NASH GENERAL HOSPITAL,3
3387,340148,NOVANT HEALTH MEDICAL PARK HOSPITAL,5
3388,34014F,Womack AMC (FT Bragg),-1
3389,340151,HALIFAX REGIONAL MEDICAL CENTER INC,3
3390,340155,DUKE REGIONAL HOSPITAL,4
3391,340156,CHEROKEE INDIAN HOSPITAL AUTHORITY,-1
3392,340158,NOVANT HEALTH BRUNSWICK MEDICAL CENTER,3
3393,340159,PERSON MEMORIAL HOSPITAL,3
3394,340166,ATRIUM HEALTH UNIVERSITY CITY,5
3395,340168,WILMINGTON TREATMENT CENTER,-1
3396,340171,NOVANT HEALTH MATTHEWS MEDICAL CENTER,5
3397,340173,"WAKEMED, CARY HOSPITAL",3
3398,340183,NOVANT HEALTH HUNTERSVILLE MEDICAL CENTER,3
3399,340184,HAYWOOD REGIONAL MEDICAL CENTER,4
3400,340187,DAVIE MEDICAL CENTER,5
3401,340188,CAPE FEAR VALLEY HOKE HOSPITAL,5
3402,340190,NOVANT HEALTH MINT HILL MEDICAL CENTER,-1
3403,341303,FIRSTHEALTH MONTGOMERY MEMORIAL HOSP,-1
3404,341304,VIDANT BERTIE  HOSPITAL,4
3405,341305,DLP SWAIN COUNTY HOSPITAL LLC,-1
3406,341307,PENDER MEMORIAL HOSPITAL,-1
3407,341311,CHATHAM HOSPITAL INC,-1
3408,341314,WASHINGTON COUNTY HOSP INC,-1
3409,341315,CAPE FEAR VALLEY-BLADEN COUNTY HOSPITAL,3
3410,341316,HIGHLANDS CASHIERS HOSPITAL,-1
3411,341317,LIFEBRITE COMMUNITY HOSPITAL OF STOKES,-1
3412,341318,VIDANT CHOWAN HOSPITAL,5
3413,341319,"TRANSYLVANIA REGIONAL HOSPITAL, INC",4
3414,341320,ALLEGHANY COUNTY MEMORIAL HOSPITAL,-1
3415,341322,ST LUKES HOSPITAL,4
3416,341323,CHARLES A CANNON JR MEMORIAL HOSPITAL,-1
3417,341324,"THE OUTER BANKS HOSPITAL, INC",4
3418,341325,ASHE MEMORIAL HOSPITAL,4
3419,341326,ANGEL MEDICAL CENTER,5
3420,341327,J ARTHUR DOSHER MEMORIAL HOSPITAL,4
3421,341328,ERLANGER MURPHY MEDICAL CENTER,3
3422,341329,BLUE RIDGE REGIONAL HOSPITAL,2
3423,344004,CENTRAL REGIONAL HOSPITAL,-1
3424,344007,OLD VINEYARD YOUTH SERVICES,-1
3425,344014,HOLLY HILL MENTAL HEALTH SERVICES,-1
3426,344016,BRYNN MARR HOSP,-1
3427,344023,JULIAN F KEITH ALCOHOL & DRUG ABUSE TX,-1
3428,344025,BROUGHTON HOSPITAL,-1
3429,344026,CHERRY HOSPITAL,-1
3430,344027,RJ BLACKLEY ALCOHOL AND DRUG ABUSE TREATMENT CTR,-1
3431,344029,"GOOD HOPE HOSPITAL, INC",-1
3432,344030,STRATEGIC BEHAVIORAL CENTER-LELAND,-1
3433,344032,TRIANGLE SPRINGS,-1
3434,344033,WALTER B JONES CENTER LAKESIDE PSYCHIATRIC HOSPITA,-1
3435,350002,CHI ST ALEXIUS HEALTH,4
3436,350006,TRINITY HOSPITALS,2
3437,350011,SANFORD MEDICAL CENTER FARGO,2
3438,350015,SANFORD MEDICAL CENTER BISMARCK,4
3439,350019,ALTRU HOSPITAL,3
3440,350063,P H S INDIAN HOSP AT BELCOURT-QUENTIN N BURDICK,-1
3441,350070,ESSENTIA HEALTH,4
3442,351300,TIOGA MEDICAL CENTER,-1
3443,351301,MOUNTRAIL COUNTY MEDICAL CENTER INC,-1
3444,351302,MCKENZIE COUNTY HEALTHCARE SYSTEMS INC,-1
3445,351303,GARRISON MEMORIAL HOSPITAL,-1
3446,351304,CHI ST ALEXIUS HEALTH TURTLE LAKE,-1
3447,351305,TRINITY KENMARE COMMUNITY HOSPITAL,-1
3448,351306,COOPERSTOWN MEDICAL CENTER,-1
3449,351307,ST ANDREW'S HOSPITAL,-1
3450,351308,NELSON COUNTY HEALTH SYSTEM,-1
3451,351309,SANFORD MAYVILLE,-1
3452,351310,SAKAKAWEA MEDICAL CENTER - CAH,-1
3453,351311,LISBON AREA HEALTH SERVICES,3
3454,351312,NORTHWOOD DEACONESS HEALTH CENTER,-1
3455,351313,SOUTHWEST HEALTHCARE SERVICES,-1
3456,351314,JACOBSON MEMORIAL HOSPITAL CARE CENTER,-1
3457,351315,OAKES COMMUNITY HOSPITAL,-1
3458,351316,PRESENTATION MEDICAL CENTER,-1
3459,351318,CARRINGTON HEALTH CENTER,-1
3460,351319,PEMBINA COUNTY MEMORIAL HOSPITAL,-1
3461,351320,UNITY MEDICAL CENTER,-1
3462,351321,SOUTH CENTRAL HEALTH,-1
3463,351322,ASHLEY MEDICAL CENTER,-1
3464,351323,CAVALIER COUNTY MEMORIAL HOSPITAL ASSOCIATION,-1
3465,351324,CHI MERCY HEALTH,-1
3466,351325,ST LUKE'S HOSPITAL,-1
3467,351326,FIRST CARE HEALTH CENTER,-1
3468,351327,SMP HEALTH ST ALOISIUS,-1
3469,351328,LINTON HOSPITAL - CAH,-1
3470,351329,SANFORD HILLSBORO,-1
3471,351330,WEST RIVER REGIONAL MEDICAL CENTER-CAH,-1
3472,351331,TOWNER COUNTY MEDICAL CENTER,-1
3473,351332,HEART OF AMERICA MEDICAL CENTER,-1
3474,351333,CHI ST ALEXIUS HEALTH DEVILS LAKE,2
3475,351334,CHI ST ALEXIUS HEALTH WILLISTON,2
3476,351335,JAMESTOWN REGIONAL MEDICAL CENTER,2
3477,351336,CHI ST ALEXIUS HEALTH DICKINSON,5
3478,351364,STANDING ROCK SERVICE UNIT,-1
3479,354003,NORTH DAKOTA STATE HOSPITAL,-1
3480,354004,PRAIRIE ST JOHN'S,-1
3481,360001,MERCY HEALTH-ANDERSON HOSPITAL,4
3482,360002,UNIVERSITY HOSPITALS SAMARITAN MEDICAL CENTER,4
3483,360003,"UNIVERSITY OF CINCINNATI MEDICAL CENTER, LLC",3
3484,360006,RIVERSIDE METHODIST HOSPITAL,4
3485,360008,SOUTHERN OHIO MEDICAL CENTER,4
3486,360009,LIMA MEMORIAL HEALTH SYSTEM,3
3487,360010,UNION HOSPITAL,4
3488,360011,MARION GENERAL HOSPITAL,2
3489,360012,MOUNT CARMEL ST ANN'S,4
3490,360013,WILSON MEMORIAL HOSPITAL,4
3491,360014,OHIOHEALTH O'BLENESS HOSPITAL,5
3492,360016,THE JEWISH HOSPITAL-MERCY HEALTH,4
3493,360017,GRANT MEDICAL CENTER,3
3494,360020,SUMMA HEALTH SYSTEM,3
3495,360025,FIRELANDS REGIONAL MEDICAL CENTER,3
3496,360026,KETTERING HEALTH GREENE MEMORIAL,4
3497,360027,AKRON GENERAL MEDICAL CENTER,4
3498,360029,WOOD COUNTY HOSPITAL,3
3499,360032,GRAND LAKE HEALTH SYSTEM,5
3500,360035,MOUNT CARMEL EAST & WEST,2
3501,360036,WOOSTER COMMUNITY HOSPITAL,5
3502,360037,ST VINCENT CHARITY MEDICAL CENTER,3
3503,360039,GENESIS HOSPITAL,4
3504,360040,KNOX COMMUNITY HOSPITAL,3
3505,360041,PARMA COMMUNITY GENERAL HOSPITAL,4
3506,360044,WAYNE HOSPITAL,5
3507,360046,MCCULLOUGH-HYDE MEMORIAL HOSPITAL,4
3508,360048,UNIVERSITY OF TOLEDO MEDICAL CENTER,4
3509,360051,MIAMI VALLEY HOSPITAL,3
3510,360054,HOLZER MEDICAL CENTER,3
3511,360055,TRUMBULL REGIONAL MEDICAL CENTER,2
3512,360056,MERCY HEALTH - FAIRFIELD HOSPITAL,4
3513,360058,MERCER COUNTY JOINT TOWNSHIP COMMUNITY HOSPITAL,5
3514,360059,METROHEALTH SYSTEM,3
3515,360064,ST ELIZABETH YOUNGSTOWN HOSPITAL,2
3516,360065,FISHER-TITUS HOSPITAL,4
3517,360066,MERCY HEALTH-ST RITA'S MEDICAL CENTER,4
3518,360068,PROMEDICA TOLEDO HOSPITAL,4
3519,36006F,88th Medical Group (Wright-Patterson AFB),-1
3520,360070,MERCY MEDICAL CENTER,4
3521,360071,VAN WERT COUNTY HOSPITAL,4
3522,360072,FAIRFIELD MEDICAL CENTER,3
3523,360075,UH REGIONAL HOSPITALS,4
3524,360076,ATRIUM MEDICAL CENTER,4
3525,360077,FAIRVIEW HOSPITAL,5
3526,360078,UNIVERSITY HOSPITALS PORTAGE MEDICAL CENTER,4
3527,360079,KETTERING MEDICAL CENTER,4
3528,360080,EAST OHIO REGIONAL HOSPITAL,-1
3529,360081,MERCY HEALTH - ST CHARLES HOSPITAL,4
3530,360082,EUCLID HOSPITAL,4
3531,360084,AULTMAN HOSPITAL,3
3532,360085,OHIO STATE UNIVERSITY STATE HEALTH SYSTEM,4
3533,360086,SPRINGFIELD REGIONAL MEDICAL CENTER,3
3534,360087,LUTHERAN HOSPITAL,5
3535,360089,MERCY HEALTH - TIFFIN HOSPITAL,5
3536,360090,ST LUKE'S HOSPITAL,2
3537,360091,MEDINA HOSPITAL,4
3538,360092,MEMORIAL HOSPITAL,5
3539,360095,BLANCHARD VALLEY HOSPITAL,5
3540,360096,EAST LIVERPOOL CITY HOSPITAL,4
3541,360098,LAKE HEALTH,3
3542,360107,BELLEVUE HOSPITAL,4
3543,360109,COSHOCTON REGIONAL MEDICAL CENTER,4
3544,360112,MERCY ST VINCENT MEDICAL CENTER,2
3545,360118,OHIOHEALTH MANSFIELD HOSPITAL,3
3546,360121,COMMUNITY HOSPITALS AND WELLNESS CENTERS,3
3547,360123,UH ST JOHN MEDICAL CENTER,5
3548,360125,ASHTABULA COUNTY MEDICAL CENTER,4
3549,360131,ALLIANCE COMMUNITY HOSPITAL,3
3550,360132,FORT HAMILTON HUGHES MEMORIAL HOSPITAL,4
3551,360133,KETTERING HEALTH DAYTON,3
3552,360134,GOOD SAMARITAN HOSPITAL,4
3553,360137,UNIVERSITY HOSPITALS OF CLEVELAND,3
3554,360143,MARYMOUNT HOSPITAL,5
3555,360144,SOUTH POINTE HOSPITAL,4
3556,360145,UNIVERSITY HOSPITALS - ELYRIA MEDICAL CENTER,4
3557,360147,MARIETTA MEMORIAL HOSPITAL,3
3558,360148,POMERENE HOSPITAL,4
3559,360150,SUMMA WESTERN RESERVE HOSPITAL,5
3560,360152,DOCTORS HOSPITAL,3
3561,360155,SOUTHWEST GENERAL HEALTH CENTER,5
3562,360156,MEMORIAL HOSPITAL,4
3563,360159,ADENA REGIONAL MEDICAL CENTER,5
3564,360161,MH ST JOSEPH WARREN HOSPITAL,3
3565,360163,CHRIST HOSPITAL,5
3566,360170,BERGER HOSPITAL,3
3567,360172,MERCY REGIONAL MEDICAL CENTER,4
3568,360174,UPPER VALLEY MEDICAL CENTER,3
3569,360175,CLINTON MEMORIAL HOSPITAL,1
3570,360179,BETHESDA NORTH,4
3571,360180,CLEVELAND CLINIC,5
3572,360185,SALEM REGIONAL MEDICAL CENTER,3
3573,360189,MADISON HEALTH,4
3574,360192,UH GEAUGA MEDICAL CENTER,4
3575,360197,MARY RUTAN HOSPITAL,5
3576,360203,SOUTHEASTERN OHIO REGIONAL MEDICAL CENTER,3
3577,360210,GRADY MEMORIAL HOSPITAL,3
3578,360211,TRINITY MEDICAL CTR EAST &TRINITY MEDICAL CTR WEST,2
3579,360218,LICKING MEMORIAL HOSPITAL,4
3580,360230,HILLCREST HOSPITAL,5
3581,360234,MERCY HEALTH - WEST HOSPITAL,4
3582,360236,MERCY HEALTH - CLERMONT HOSPITAL,5
3583,360239,KETTERING HEALTH MIAMISBURG,4
3584,360245,GLENBEIGH HEALTH SOURCES,-1
3585,360247,"WOODS AT PARKSIDE,THE",-1
3586,360259,BAY PARK COMMUNITY HOSPITAL,4
3587,360262,MERCY ST ANNE HOSPITAL,4
3588,360263,INSTITUTE FOR ORTHOPAEDIC SURGERY,-1
3589,360266,MOUNT CARMEL NEW ALBANY SURGICAL HOSPITAL,-1
3590,360270,MERCY HEALTH - DEFIANCE HOSPITAL,4
3591,360276,HMHP ST ELIZABETH BOARDMAN HEALTH CENTER,3
3592,360348,DUBLIN METHODIST HOSPITAL,5
3593,360351,CRYSTAL CLINIC ORTHOPAEDIC CENTER,5
3594,360352,SURGICAL HOSPITAL AT SOUTHWOODS,5
3595,360354,WEST CHESTER HOSPITAL,3
3596,360355,OHIO VALLEY SURGICAL HOSPITAL,-1
3597,360358,DILEY RIDGE MEDICAL CENTER,-1
3598,360359,UNIVERSITY HOSPITALS AHUJA MEDICAL CENTER,5
3599,360360,SOIN MEDICAL CENTER,2
3600,360361,KINGS DAUGHTERS MEDICAL CENTER OHIO,-1
3601,360364,CLEVELAND CLINIC AVON HOSPITAL,5
3602,360365,AVITA ONTARIO,5
3603,360367,LAKE HEALTH BEACHWOOD MEDICAL CENTER,-1
3604,360368,KETTERING HEALTH TROY,-1
3605,361300,PAULDING COUNTY HOSPITAL,-1
3606,361301,COMMUNITY MEMORIAL HOSPITAL,-1
3607,361302,TWIN CITY MEDICAL CENTER,-1
3608,361303,LODI COMMUNITY HOSPITAL,-1
3609,361304,GREENFIELD AREA MEDICAL CENTER,-1
3610,361306,MERCY ALLEN HOSPITAL,-1
3611,361307,UHHS MEMORIAL HOSPITAL OF GENEVA,4
3612,361308,UH CONNEAUT MEDICAL CENTER,5
3613,361309,"HENRY COUNTY HOSPITAL, INC",4
3614,361310,MERCY HEALTH - WILLARD HOSPITAL,5
3615,361311,HARRISON COMMUNITY HOSPITAL,-1
3616,361312,MERCY HEALTH - URBANA HOSPITAL,5
3617,361313,MORROW COUNTY HOSPITAL,-1
3618,361314,MAGRUDER HOSPITAL,5
3619,361315,HARDIN MEMORIAL HOSPITAL,-1
3620,361316,BUCYRUS COMMUNITY HOSPITAL,-1
3621,361318,FOSTORIA COMMUNITY HOSPITAL,4
3622,361319,SELBY GENERAL HOSPITAL,-1
3623,361320,HOLZER MEDICAL CENTER JACKSON,4
3624,361321,"BARNESVILLE HOSPITAL ASSOCIATION, INC",3
3625,361322,BLUFFTON HOSPITAL,-1
3626,361323,AULTMAN ORRVILLE HOSPITAL,-1
3627,361324,OHIOHEALTH SHELBY HOSPITAL,5
3628,361325,GALION COMMUNITY HOSPITAL,-1
3629,361326,ADAMS COUNTY REGIONAL MEDICAL CENTER,1
3630,361327,COMMUNITY HOSPITALS AND WELLNESS CENTERS,-1
3631,361328,PROMEDICA DEFIANCE REGIONAL HOSPITAL,3
3632,361329,WYANDOT MEMORIAL HOSPITAL,4
3633,361330,HOCKING VALLEY COMMUNITY HOSPITAL,-1
3634,361331,ADENA FAYETTE MEDICAL CENTER,2
3635,361332,HIGHLAND DISTRICT HOSPITAL,3
3636,361333,FULTON COUNTY HEALTH CENTER,2
3637,361334,ADENA PIKE MEDICAL CENTER,-1
3638,363300,CINCINNATI CHILDREN'S HOSPITAL MEDICAL CENTER,-1
3639,363302,RAINBOW BABIES AND CHILDRENS HOSPITAL,-1
3640,363303,AKRON CHILDREN'S HOSPITAL,-1
3641,363304,CLEVELAND CLINIC CHILDREN'S HOSPITAL FOR REHAB,-1
3642,363305,NATIONWIDE CHILDREN'S HOSPITAL,-1
3643,363306,DAYTON CHILDRENS HOSPITAL,-1
3644,363308,SHRINERS HOSPITALS FOR CHILDREN,-1
3645,364007,TWIN VALLEY BEHAVIORAL HEALTHCARE,-1
3646,364011,NORTHCOAST BEHAVIORAL HEALTHCARE NORTHFIELD CAMPUS,-1
3647,364014,NORTHWEST OHIO PSYCHIATRIC HOSPITAL,-1
3648,364015,APPALACHIAN BEHAVIORAL HEALTH CARE,-1
3649,364029,WINDSOR LAURELWOOD CENTER FOR BEHAVORIAL MEDICINE,-1
3650,364031,HEARTLAND BEHAVIORAL HEALTHCARE,-1
3651,364035,SUMMIT BEHAVIORAL HEALTHCARE,-1
3652,364036,ARROWHEAD BEHAVIORAL HEALTH,-1
3653,364038,BELMONT PINES HOSPITAL,-1
3654,364040,MENTAL HEALTH SERVICES FOR CLARK AND MADISON COS,-1
3655,364041,OHIO HOSPITAL FOR PSYCHIATRY,-1
3656,364044,LINDNER CENTER OF HOPE,-1
3657,364047,RIDGEVIEW BEHAVIORAL HOSPITAL,-1
3658,364048,HAVEN BEHAVIORAL HOSPITAL OF DAYTON,-1
3659,364049,DUBLIN SPRINGS,-1
3660,364050,"ACCESS HOSPITAL DAYTON, LLC",-1
3661,364051,BECKETT SPRINGS,-1
3662,364052,CLEAR VISTA HEALTH & WELLNESS,-1
3663,364053,HIGHLAND SPRINGS,-1
3664,364054,GENERATIONS BEHAVIORAL HEALTH - GENEVA,-1
3665,364055,SOJOURN AT SENECA,-1
3666,364056,ASSURANCE HEALTH CINCINNATI LLC,-1
3667,364057,BLUERIDGE VISTA HEALTH AND WELLNESS,-1
3668,364058,SUN BEHAVIORAL COLUMBUS,-1
3669,364059,ASSURANCE HEALTH HUDSON LLC,-1
3670,364060,GENERATIONS BEHAVIORAL HEALTH-YOUNGSTOWN LLC,-1
3671,364061,RIVER VISTA HEALTH AND WELLNESS LLC,-1
3672,364062,MOUNT CARMEL BEHAVIORAL HEALTH,-1
3673,364063,GEORGETOWN BEHAVIORAL HOSPITAL,-1
3674,364064,SUNRISEVISTA HEALTH AND WELLNESS,-1
3675,364065,GLENWOOD BEHAVIORAL HEALTH HOSPITAL,-1
3676,370001,HILLCREST MEDICAL CENTER,2
3677,370002,ALLIANCEHEALTH WOODWARD,2
3678,370004,INTEGRIS MIAMI HOSPITAL,4
3679,370006,ALLIANCEHEALTH PONCA CITY,2
3680,370008,NORMAN REGIONAL,2
3681,370013,"MERCY HOSPITAL OKLAHOMA CITY, INC",4
3682,370014,ALLIANCEHEALTH DURANT,2
3683,370015,HILLCREST HOSPITAL PRYOR,4
3684,370016,INTEGRIS BASS BAPTIST HEALTH CENTER,4
3685,370018,"JANE PHILLIPS MEMORIAL MEDICAL CENTER, INC",3
3686,370019,GREAT PLAINS REGIONAL MEDICAL CENTER,2
3687,370020,MERCY HOSPITAL ADA,4
3688,370022,JACKSON COUNTY MEMORIAL HOSPITAL AUTHORITY,3
3689,370023,"DUNCAN REGIONAL HOSPITAL, INC",4
3690,370025,SAINT FRANCIS HOSPITAL MUSKOGEE,2
3691,370026,ST MARY'S REGIONAL MEDICAL CENTER,5
3692,370028,"INTEGRIS BAPTIST MEDICAL CENTER, INC",2
3693,370029,ALLIANCEHEALTH CLINTON,3
3694,370030,STILLWATER MEDICAL-BLACKWELL,2
3695,370034,MCALESTER REGIONAL HEALTH CENTER,1
3696,370037,SSM HEALTH ST ANTHONY HOSPITAL - OKLAHOMA CITY,3
3697,370039,HILLCREST HOSPITAL CLAREMORE,4
3698,370041,BRISTOW ENDEAVOR HEALTHCARE DBA CENTER FOR ORTHOPAEDIC RECONSTRUCTION AND EXCELLENCE,-1
3699,370047,"MERCY HOSPITAL ARDMORE, INC",4
3700,370049,STILLWATER MEDICAL CENTER,5
3701,370054,GRADY MEMORIAL HOSPITAL,3
3702,370056,COMANCHE COUNTY MEMORIAL HOSPITAL,1
3703,370057,MUSCOGEE (CREEK) NATION MEDICAL CENTER,2
3704,370078,OKLAHOMA STATE UNIVERSITY MEDICAL CENTER,3
3705,370083,PUSHMATAHA HOSPITAL,2
3706,370089,NORTHEASTERN HEALTH SYSTEM,2
3707,370091,"SAINT FRANCIS HOSPITAL, INC",3
3708,370093,O U MEDICAL CENTER,1
3709,370094,SSM HEALTH ST ANTHONY HOSPITAL - MIDWEST,1
3710,370097,SOUTHWESTERN MEDICAL CENTER,4
3711,370099,HILLCREST HOSPITAL CUSHING,4
3712,370100,CHOCTAW MEMORIAL HOSPITAL,2
3713,370106,INTEGRIS SOUTHWEST MEDICAL CENTER,4
3714,370112,SEQUOYAH COUNTY-CITY OF SALLISAW HOSPITAL AUTHORIT,3
3715,370113,INTEGRIS GROVE HOSPITAL,5
3716,370114,ASCENSION ST JOHN MEDICAL CENTER,2
3717,370139,STILLWATER MEDICAL - PERRY,-1
3718,370149,SSM HEALTH ST ANTHONY HOSPITAL - SHAWNEE,2
3719,370153,ELKVIEW GENERAL HOSPTIAL,2
3720,370158,PURCELL MUNICIPAL HOSPITAL,4
3721,370166,WAGONER COMMUNITY HOSPITAL,2
3722,370170,LAWTON INDIAN HOSPITAL,-1
3723,370171,CHEROKEE NATION W W HASTINGS INDIAN HOSPITAL,4
3724,370172,CHOCTAW NATION HEALTH SERVICES AUTHORITY,-1
3725,370173,CLAREMORE INDIAN HOSPITAL,-1
3726,370178,MEMORIAL HOSPITAL,5
3727,370180,CHICKASAW NATION MEDICAL CENTER,5
3728,370183,HILLCREST HOSPITAL HENRYETTA,3
3729,370192,NORTHWEST SURGICAL HOSPITAL,-1
3730,370199,"LAKESIDE WOMEN'S HOSPITAL, A MEMBER OF INTEGRIS HE",-1
3731,370201,SURGICAL HOSPITAL OF OKLAHOMA,-1
3732,370202,HILLCREST HOSPITAL SOUTH,4
3733,370203,"COMMUNITY HOSPITAL, LLC",5
3734,370206,OKLAHOMA SPINE HOSPITAL,-1
3735,370210,"OKLAHOMA SURGICAL HOSPITAL, LLC",4
3736,370211,INTEGRIS CANADIAN VALLEY HOSPITAL,3
3737,370212,OKLAHOMA CENTER FOR ORTHOPAEDIC & MULTI-SP,-1
3738,370214,LINDSAY MUNICIPAL HOSPITAL,-1
3739,370215,"OKLAHOMA HEART HOSPITAL, LLC",5
3740,370216,TULSA SPINE & SPECIALTY HOSPITAL,-1
3741,370218,"SAINT FRANCIS HOSPITAL SOUTH, LLC",3
3742,370220,ONECORE HEALTH,-1
3743,370222,MCBRIDE ORTHOPEDIC HOSPITAL,5
3744,370225,"SUMMIT MEDICAL CENTER, LLC",-1
3745,370227,ST JOHN OWASSO,4
3746,370228,"BAILEY MEDICAL CENTER, LLC",3
3747,370229,ALLIANCEHEALTH SEMINOLE,-1
3748,370234,"OKLAHOMA HEART HOSPITAL SOUTH, LLC",5
3749,370235,ASCENSION ST JOHN BROKEN ARROW,5
3750,370236,INTEGRIS HEALTH EDMOND,4
3751,370237,"SAINT FRANCIS HOSPITAL VINITA, INC",5
3752,370240,INTEGRIS COMMUNITY HOSPITAL - COUNCIL CROSSING,-1
3753,370243,PAULS VALLEY HOSPITAL,-1
3754,371300,ATOKA COUNTY MEDICAL CENTER,-1
3755,371301,PRAGUE REGIONAL MEMORIAL HOSPITAL,-1
3756,371302,"MERCY HOSPITAL WATONGA, INC",-1
3757,371303,ROGER MILLS MEMORIAL HOSPITAL,-1
3758,371304,MERCY HOSPITAL TISHOMINGO INC,-1
3759,371305,ASCENSION ST JOHN NOWATA,-1
3760,371306,MERCY HOSPITAL MARIETTA,-1
3761,371307,CIMARRON MEMORIAL HOSPITAL,-1
3762,371309,"PAWHUSKA HOSPITAL, INC",-1
3763,371310,"MERCY HOSPITAL HEALDTON, INC.",-1
3764,371311,JEFFERSON COUNTY HOSPITAL,-1
3765,371312,ASCENSION ST JOHN SAPULPA,-1
3766,371313,"MERCY HOSPITAL KINGFISHER, INC",-1
3767,371314,THE PHYSICIANS' HOSPITAL IN ANADARKO,-1
3768,371316,STROUD REGIONAL MEDICAL CENTER,-1
3769,371317,MERCY HOSPITAL GUTHRIE,-1
3770,371318,FAIRFAX COMMUNITY HOSPITAL,-1
3771,371319,MARY HURLEY HOSPITAL,-1
3772,371320,CLEVELAND AREA HOSPITAL,-1
3773,371321,HOLDENVILLE GENERAL HOSPITAL,-1
3774,371322,BEAVER COUNTY MEMORIAL HOSPITAL,-1
3775,371323,"WEATHERFORD REGIONAL HOSPITAL, INC OF WEATHERFORD",-1
3776,371324,HARPER COUNTY COMMUNITY HOSPITAL,-1
3777,371325,CORDELL MEMORIAL HOSPITAL,-1
3778,371326,INTEGRIS MARSHALL COUNTY MEDICAL CENTER,-1
