"Column1","Facility Name","City","State","ZIP Code","HBIPS-5 %","SMD %","SUB-2 %","SUB-3 %","TOB-2 %","TOB-3 %","TR-2 %","FUH-30 %","FUH-7 %","MedCont %","READM-30-IPF Rate","HBIPS-2 %","HBIPS-3 %","code","city","state","county","area_code","lat","lon"
952,ELMHURST HOSPITAL CENTER,ELMHURST,NY,11373,69.0,100.0,21.0,92.0,92.0,88.0,100.0,44.8,36.2,82.6,22.2,1.27,0.0,11373,Elmhurst,NY,QUEENS,"",40.73509,-73.877562
953,BON SECOURS COMMUNITY HOSPITAL,PORT JERVIS,NY,12771,88.0,81.0,94.0,86.0,60.0,92.0,75.0,60.7,21.4,79.7,20.2,0.13,0.0,12771,Port Jervis,NY,ORANGE,"",41.357119,-74.498396
954,BASSETT HEALTHCARE,COOPERSTOWN,NY,13326,89.0,55.0,92.0,92.0,46.0,27.0,0.0,63.6,51.5,77.0,18.4,0.36,0.0,13326,Cooperstown,NY,OTSEGO,"",42.714065,-74.890929
955,LONG ISLAND COMMUNITY HOSPITAL,PATCHOGUE,NY,11772,81.0,92.0,71.0,94.0,92.0,79.0,41.0,63.6,30.3,91.0,20.6,0.11,0.0,11772,Patchogue,NY,SUFFOLK,"",40.922326,-72.637078
956,STATEN ISLAND UNIVERSITY HOSPITAL,STATEN ISLAND,NY,10305,43.0,89.0,76.0,74.0,84.0,83.0,84.0,76.9,57.7,69.0,18.6,0.28,0.55,10305,Staten Island,NY,RICHMOND,"",40.596828,-74.077837
957,NORTHERN WESTCHESTER HOSPITAL,MOUNT KISCO,NY,10549,75.0,97.0,82.0,71.0,58.0,62.0,95.0,75.0,75.0,80.0,21.6,0.65,1.07,10549,Mount Kisco,NY,WESTCHESTER,"",41.197329,-73.72286
958,MOUNT SINAI BETH ISRAEL,NEW YORK,NY,10003,53.0,86.0,98.0,88.0,70.0,68.0,38.0,52.5,39.3,66.8,25.1,0.24,0.26,10003,New York,NY,NEW YORK,"",40.730223,-73.988564
959,GUTHRIE CORTLAND REGIONAL MEDICAL CENTER,CORTLAND,NY,13045,70.0,1.0,12.0,69.0,91.0,44.0,12.0,66.7,41.7,68.0,23.4,0.0,0.0,13045,Cortland,NY,CORTLAND,"",42.614268,-76.120128
960,"SAMARITAN HOSPITAL OF TROY, NEW YORK",TROY,NY,12180,0.0,42.0,3.0,69.0,31.0,0.0,0.0,62.9,37.1,78.8,20.0,0.57,0.29,12180,Troy,NY,RENSSELAER,"",42.673701,-73.608792
961,JOHN T MATHER MEMORIAL HOSPITAL  OF PORT JEFFERSON,PORT JEFFERSON,NY,11777,80.0,99.0,94.0,96.0,85.0,99.0,92.0,64.9,48.6,85.6,18.4,0.43,0.0,11777,Port Jefferson,NY,SUFFOLK,"",40.922326,-72.637078
962,FLUSHING HOSPITAL MEDICAL CENTER,FLUSHING,NY,11355,100.0,87.0,100.0,100.0,61.0,45.0,99.0,38.0,18.0,77.0,20.3,0.0,0.0,11355,Flushing,NY,QUEENS,"",40.750317,-73.813903
963,MAIMONIDES MEDICAL CENTER,BROOKLYN,NY,11219,65.0,56.0,87.0,91.0,96.0,83.0,96.0,63.2,42.1,83.7,21.7,0.91,0.0,11219,Brooklyn,NY,KINGS,"",40.633157,-73.996953
964,LONG ISLAND JEWISH MEDICAL CENTER,NEW HYDE PARK,NY,11040,88.0,82.0,54.0,59.0,94.0,91.0,56.0,79.1,61.6,84.1,19.6,0.4,0.26,11040,New Hyde Park,NY,NASSAU,"",40.729351,-73.682824
965,NYC HEALTH + HOSPITALS/CONEY ISLAND,BROOKLYN,NY,11235,88.0,100.0,34.0,97.0,88.0,64.0,100.0,48.5,27.3,59.0,17.7,1.45,0.0,11235,Brooklyn,NY,KINGS,"",40.584455,-73.948402
966,MOUNT SINAI SOUTH NASSAU,OCEANSIDE,NY,11572,88.0,66.0,100.0,97.0,95.0,73.0,93.0,66.0,45.3,79.4,20.5,0.23,0.03,11572,Oceanside,NY,NASSAU,"",40.635252,-73.636923
967,METROPOLITAN HOSPITAL CENTER,NEW YORK,NY,10029,85.0,99.0,92.0,100.0,95.0,97.0,99.0,43.8,37.5,73.3,20.0,1.75,0.0,10029,New York,NY,NEW YORK,"",40.791884,-73.943517
968,KINGS COUNTY HOSPITAL CENTER,BROOKLYN,NY,11203,67.0,68.0,11.0,37.0,32.0,37.0,50.0,53.6,31.9,73.8,22.5,1.3,0.0,11203,Brooklyn,NY,KINGS,"",40.663551,-73.949389
969,BELLEVUE HOSPITAL CENTER,NEW YORK,NY,10016,86.0,67.0,24.0,79.0,55.0,52.0,47.0,44.0,25.3,45.7,23.7,2.44,0.78,10016,New York,NY,NEW YORK,"",40.745527,-73.978449
970,CLAXTON-HEPBURN MEDICAL CENTER,OGDENSBURG,NY,13669,100.0,100.0,100.0,100.0,100.0,100.0,100.0,82.9,46.3,83.5,22.2,1.66,0.17,13669,Ogdensburg,NY,SAINT LAWRENCE,"",44.509143,-75.249795
971,NYU LANGONE HOSPITALS,NEW YORK,NY,10016,100.0,89.0,97.0,100.0,90.0,88.0,76.0,68.1,55.3,79.4,19.5,-1.0,-2.0,10016,New York,NY,NEW YORK,"",40.745527,-73.978449
972,"ROME MEMORIAL HOSPITAL, INC",ROME,NY,13440,66.0,67.0,49.0,70.0,91.0,24.0,33.0,72.7,36.4,75.0,18.1,2.0,0.0,13440,Rome,NY,ONEIDA,"",43.20886,-75.383365
973,OSWEGO HOSPITAL,OSWEGO,NY,13126,25.0,50.0,92.0,59.0,89.0,38.0,61.0,67.7,45.2,81.0,23.7,0.05,0.0,13126,Oswego,NY,OSWEGO,"",43.465388,-76.342172
974,ERIE COUNTY MEDICAL CENTER,BUFFALO,NY,14215,79.0,70.0,93.0,88.0,88.0,73.0,82.0,64.0,38.7,83.2,16.1,0.75,0.97,14215,Buffalo,NY,ERIE,"",42.932957,-78.812252
975,HEALTHALLIANCE HOSPITAL MARYS AVENUE CAMPUS,KINGSTON,NY,12401,88.0,99.0,51.0,76.0,95.0,90.0,54.0,42.0,38.0,77.0,17.0,4.0,2.0,12401,Kingston,NY,ULSTER,"",41.96973,-74.06678
976,UNITY HOSPITAL,ROCHESTER,NY,14626,79.0,89.0,40.0,83.0,56.0,68.0,40.0,52.0,14.0,67.0,18.0,-2.0,1.0,14626,Rochester,NY,MONROE,"",43.190312,-77.720018
977,"BROOKS-TLC HOSPITAL SYSTEM, INC",DUNKIRK,NY,14048,34.0,92.0,46.0,80.0,81.0,76.0,46.0,38.0,39.0,65.0,18.0,2.0,3.0,14048,Dunkirk,NY,CHAUTAUQUA,"",42.487716,-79.328287
978,QUEENS HOSPITAL CENTER,JAMAICA,NY,11432,74.0,84.0,75.0,68.0,95.0,60.0,74.0,62.0,44.0,68.9,23.6,0.32,0.12,11432,Jamaica,NY,QUEENS,"",40.714531,-73.794435
979,BROOKDALE HOSPITAL MEDICAL CENTER,BROOKLYN,NY,11212,56.0,91.0,89.0,92.0,73.0,44.0,68.0,50.0,23.8,77.9,22.0,0.09,0.24,11212,Brooklyn,NY,KINGS,"",40.663845,-73.916406
980,WESTCHESTER MEDICAL CENTER,VALHALLA,NY,10595,21.0,71.0,39.0,65.0,59.0,20.0,16.0,65.1,46.5,79.5,20.0,0.94,0.15,10595,Valhalla,NY,WESTCHESTER,"",41.090218,-73.784768
981,AUBURN  COMMUNITY  HOSPITAL,AUBURN,NY,13021,94.0,89.0,33.0,59.0,76.0,37.0,95.0,83.3,50.0,78.0,20.2,0.0,0.0,13021,Auburn,NY,CAYUGA,"",42.894381,-76.565683
982,NEW YORK-PRESBYTERIAN/BROOKLYN METHODIST HOSPITAL,BROOKLYN,NY,11215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,38.5,83.2,24.8,0.0,0.0,11215,Brooklyn,NY,KINGS,"",40.664322,-73.984132
983,UPMC CHAUTAUQUA AT WCA,JAMESTOWN,NY,14701,74.0,1.0,1.0,31.0,0.0,0.0,0.0,50.0,40.0,70.3,21.2,0.0,0.04,14701,Jamestown,NY,CHAUTAUQUA,"",42.196125,-79.432256
984,HARLEM HOSPITAL CENTER,NEW YORK,NY,10037,72.0,89.0,57.0,91.0,52.0,46.0,6.0,41.4,27.6,70.7,27.7,0.01,0.0,10037,New York,NY,NEW YORK,"",40.813884,-73.938498
985,UNIVERSITY HOSPITAL S U N Y HEALTH SCIENCE CENTER,SYRACUSE,NY,13210,84.0,66.0,99.0,62.0,92.0,30.0,3.0,59.5,36.5,79.0,22.3,0.4,0.25,13210,Syracuse,NY,ONONDAGA,"",43.031416,-76.110995
986,ST ELIZABETH MEDICAL CENTER,UTICA,NY,13501,32.0,94.0,12.0,61.0,24.0,1.0,0.0,60.0,55.0,77.7,23.5,0.1,0.0,13501,Utica,NY,ONEIDA,"",43.077369,-75.233208
987,MERCY MEDICAL CENTER,ROCKVILLE CENTRE,NY,11570,62.0,95.0,87.0,100.0,61.0,83.0,84.0,68.6,42.9,81.7,19.9,0.19,0.0,11570,Rockville Centre,NY,NASSAU,"",40.667352,-73.638523
988,PHELPS MEMORIAL HOSPITAL CENTER,SLEEPY HOLLOW,NY,10591,64.0,92.0,98.0,65.0,79.0,54.0,88.0,86.2,69.0,72.0,16.1,0.97,0.28,10591,Tarrytown,NY,WESTCHESTER,"",41.089703,-73.844034
989,CLIFTON SPRINGS HOSPITAL AND CLINIC,CLIFTON SPRINGS,NY,14432,66.0,86.0,65.0,90.0,88.0,86.0,54.0,52.9,29.4,66.0,18.7,0.0,0.0,14432,Clifton Springs,NY,ONTARIO,"",42.962932,-77.150097
990,PUTNAM HOSPITAL CENTER,CARMEL,NY,10512,82.0,85.0,100.0,92.0,84.0,0.0,97.0,69.7,48.5,78.9,20.8,0.0,0.0,10512,Carmel,NY,PUTNAM,"",41.429571,-73.777626
991,STRONG MEMORIAL HOSPITAL,ROCHESTER,NY,14642,0.0,17.0,42.0,75.0,32.0,34.0,34.0,73.3,48.3,85.8,18.4,2.13,2.93,14642,Rochester,NY,MONROE,"",43.286024,-77.684264
992,GARNET HEALTH  MEDICAL CENTER CATSKILLS - (CSK),HARRIS,NY,12742,50.0,85.0,43.0,83.0,68.0,57.0,93.0,45.5,33.3,84.1,17.5,0.21,0.0,12742,Harris,NY,SULLIVAN,"",41.710156,-74.71536
993,SUNY/STONY BROOK UNIVERSITY HOSPITAL,STONY BROOK,NY,11794,44.0,83.0,82.0,91.0,88.0,39.0,89.0,55.3,38.2,84.4,15.7,0.42,0.0,11794,Stony Brook,NY,SUFFOLK,"",40.922326,-72.637078
994,"UNITED HEALTH SERVICES HOSPITALS, INC",BINGHAMTON,NY,13903,47.0,90.0,53.0,56.0,81.0,41.0,43.0,66.0,40.8,84.7,15.9,2.02,0.37,13903,Binghamton,NY,BROOME,"",42.083005,-75.923248
995,ST JOHN'S EPISCOPAL HOSPITAL AT SOUTH SHORE,FAR ROCKAWAY,NY,11691,100.0,98.0,100.0,100.0,100.0,100.0,100.0,48.0,36.0,77.6,20.7,0.2,0.22,11691,Far Rockaway,NY,QUEENS,"",40.601475,-73.76191
996,WOODHULL MEDICAL & MENTAL HEALTH CENTER,BROOKLYN,NY,11206,46.0,84.0,10.0,73.0,63.0,50.0,82.0,38.7,32.3,68.6,23.2,1.02,0.03,11206,Brooklyn,NY,KINGS,"",40.700453,-73.949255
997,ST BARNABAS HOSPITAL,BRONX,NY,10457,33.0,46.0,64.0,45.0,63.0,0.0,13.0,41.7,16.7,78.9,24.3,1.63,1.86,10457,Bronx,NY,BRONX,"",40.846129,-73.898255
998,ST CATHERINE OF SIENA HOSPITAL,SMITHTOWN,NY,11787,100.0,94.0,97.0,98.0,92.0,99.0,97.0,71.7,38.3,85.9,21.4,0.05,0.03,11787,Smithtown,NY,SUFFOLK,"",40.856793,-73.208278
999,HUTCHINGS PSYCHIATRIC CTR,SYRACUSE,NY,13210,4.0,69.0,73.0,50.0,100.0,38.0,98.0,36.0,14.0,70.0,20.0,0.28,0.04,13210,Syracuse,NY,ONONDAGA,"",43.031416,-76.110995
1000,FOUR WINDS,KATONAH,NY,10536,38.0,11.0,98.0,27.0,52.0,61.0,95.0,71.4,42.9,77.0,19.3,0.23,2.56,10536,Katonah,NY,WESTCHESTER,"",41.271614,-73.687334
1001,ST LAWRENCE PSYCH CENTER,OGDENSBURG,NY,13669,94.0,84.0,37.0,94.0,60.0,100.0,99.0,60.0,28.0,80.0,20.0,0.38,0.07,13669,Ogdensburg,NY,SAINT LAWRENCE,"",44.509143,-75.249795
1002,CREEDMOOR PSYCHIATRIC CENTER,QUEENS VILLAGE,NY,11427,65.0,100.0,0.0,57.0,83.0,100.0,93.0,58.0,37.0,78.0,18.0,0.03,0.06,11427,Queens Village,NY,QUEENS,"",40.729293,-73.749811
1003,NEW YORK STATE PSYCHIATRIC INSTITUTE,NEW YORK,NY,10032,100.0,100.0,79.0,100.0,83.0,100.0,99.0,56.0,16.0,77.0,17.0,0.02,0.72,10032,New York,NY,NEW YORK,"",40.839137,-73.942181
1004,GREATER BINGHAMTON HEALTH CENTER,BINGHAMTON,NY,13901,100.0,99.0,53.0,75.0,89.0,88.0,93.0,63.0,25.0,76.0,21.0,0.21,0.31,13901,Binghamton,NY,BROOME,"",42.165629,-75.890685
1005,PILGRIM PSYCHIATRIC CENTER,WEST BRENTWOOD,NY,11717,95.0,100.0,61.0,95.0,81.0,83.0,100.0,48.0,17.0,79.0,21.0,0.02,0.04,11717,Brentwood,NY,SUFFOLK,"",40.780882,-73.250336
1006,ROCKLAND PSYCH CTR,ORANGEBURG,NY,10962,43.0,98.0,62.0,67.0,100.0,40.0,92.0,40.0,36.0,76.0,18.0,0.16,0.13,10962,Orangeburg,NY,ROCKLAND,"",41.057496,-73.953181
1007,ROCHESTER PSYCHIATRIC CENTER,ROCHESTER,NY,14620,98.0,80.0,82.0,36.0,85.0,64.0,98.0,35.0,24.0,81.0,22.0,6.16,0.04,14620,Rochester,NY,MONROE,"",43.129862,-77.618523
1008,MOHAWK VALLEY PSYCHIATRIC CENTER,UTICA,NY,13502,47.0,98.0,0.0,0.0,0.0,0.0,96.0,51.0,27.0,71.0,17.0,0.68,0.08,13502,Utica,NY,ONEIDA,"",43.150119,-75.192786
1009,BRYLIN HOSP,BUFFALO,NY,14209,85.0,100.0,100.0,100.0,100.0,58.0,85.0,69.0,33.3,81.0,14.9,0.14,0.01,14209,Buffalo,NY,ERIE,"",42.918107,-78.865857
1010,"BRUNSWICK HOSPITAL CENTER, INC.",AMITYVILLE,NY,11701,100.0,100.0,0.0,15.0,96.0,0.0,0.0,55.0,34.2,76.5,22.1,0.0,0.0,11701,Amityville,NY,SUFFOLK,"",40.686249,-73.411866
1011,SOUTH OAKS HOSP,AMITYVILLE,NY,11701,85.0,92.0,94.0,85.0,84.0,75.0,72.0,64.9,41.5,85.0,19.7,1.23,0.0,11701,Amityville,NY,SUFFOLK,"",40.686249,-73.411866
1012,SOUTH BEACH PSYCHIATRIC CENTER,STATEN ISLAND,NY,10305,79.0,99.0,61.0,87.0,81.0,70.0,96.0,64.0,28.0,78.0,18.0,0.17,0.17,10305,Staten Island,NY,RICHMOND,"",40.596828,-74.077837
1013,ELMIRA PSYCH CENTER,ELMIRA,NY,14901,94.0,87.0,71.0,38.0,85.0,92.0,99.0,51.0,28.0,75.0,17.9,0.13,0.0,14901,Elmira,NY,CHEMUNG,"",42.082585,-76.71857
1014,CAPITAL DISTRICT PSYCH CENTER,ALBANY,NY,12208,47.0,96.0,76.0,53.0,85.0,69.0,85.0,43.0,40.0,64.0,22.0,1.84,0.05,12208,Albany,NY,ALBANY,"",42.654658,-73.805866
1015,GRACIE SQUARE HOSP,NEW YORK,NY,10021,77.0,93.0,92.0,100.0,100.0,100.0,97.0,45.8,35.4,76.7,18.2,0.02,0.75,10021,New York,NY,NEW YORK,"",40.768823,-73.960257
1016,FOUR WINDS OF SARATOGA,SARATOGA SPRINGS,NY,12866,53.0,99.0,88.0,15.0,89.0,41.0,98.0,78.6,53.6,90.7,21.5,0.06,0.51,12866,Saratoga Springs,NY,SARATOGA,"",43.101145,-73.850623
1017,BUFFALO PSYCHIATRIC CENTER,BUFFALO,NY,14213,98.0,99.0,0.0,92.0,89.0,94.0,98.0,63.0,14.0,75.0,21.0,0.04,0.01,14213,Buffalo,NY,ERIE,"",42.918057,-78.891108
1018,BRONX PSYCHIATRIC CENTER,BRONX,NY,10461,92.0,100.0,87.0,68.0,65.0,70.0,88.0,64.0,37.0,71.0,19.0,0.01,0.14,10461,Bronx,NY,BRONX,"",40.845279,-73.843103
1019,MANHATTAN PSYCHIATRIC CENTER,NEW YORK,NY,10035,91.0,77.0,97.0,84.0,100.0,46.0,73.0,38.0,30.0,76.0,17.0,0.08,0.11,10035,New York,NY,NEW YORK,"",40.801913,-73.9347
1020,KIRBY FORENSIC PSYCHIATRIC CENTER,NEW YORK,NY,10035,97.0,99.0,0.0,0.0,88.0,0.0,83.0,56.0,38.0,73.0,22.0,1.83,1.44,10035,New York,NY,NEW YORK,"",40.801913,-73.9347
1021,MID HUDSON FORENSIC PSYCHIATRIC CTR,NEW HAMPTON,NY,10958,98.0,100.0,74.0,0.0,88.0,35.0,98.0,64.0,31.0,80.0,17.0,0.16,0.0,10958,New Hampton,NY,ORANGE,"",41.375634,-74.43375
1022,KINGSBORO PSYCHIATRIC HOSPITAL,BROOKLYN,NY,11203,92.0,97.0,0.0,94.0,87.0,77.0,92.0,44.0,15.0,76.0,20.0,0.01,0.04,11203,Brooklyn,NY,KINGS,"",40.663551,-73.949389
1023,SAGAMORE CHILDREN'S PSYCHIATRIC CENTER,DIX HILLS,NY,11746,45.0,98.0,0.0,0.0,0.0,0.0,70.0,55.0,21.0,72.0,19.0,1.31,0.0,11746,Huntington Station,NY,SUFFOLK,"",40.814348,-73.363363
1024,WESTERN NY CHILDRENS PSYCHIATRIC CENTER,WEST SENECA,NY,14224,37.0,100.0,0.0,0.0,0.0,0.0,100.0,54.0,18.0,74.0,20.0,0.21,0.15,14224,Buffalo,NY,ERIE,"",42.837128,-78.748352
1025,ROCKLAND CHILDREN'S PSYCHIATRIC CENTER,ORANGEBURG,NY,10962,0.0,100.0,0.0,0.0,0.0,0.0,100.0,44.0,31.0,80.0,21.0,6.3,0.0,10962,Orangeburg,NY,ROCKLAND,"",41.057496,-73.953181
1026,CAROLINAS MEDICAL CENTER-NORTHEAST,CONCORD,NC,28025,58.0,92.0,83.0,31.0,58.0,65.0,33.0,56.0,30.0,75.0,22.3,0.0,0.0,28025,Concord,NC,CABARRUS,"",35.371633,-80.562141
1027,MEMORIAL MISSION HOSPITAL AND ASHEVILLE SURGERY CE,ASHEVILLE,NC,28801,85.0,94.0,88.0,90.0,100.0,73.0,53.0,40.8,24.3,77.6,21.3,0.31,0.53,28801,Asheville,NC,BUNCOMBE,"",35.602711,-82.567281
1028,RUTHERFORD REGIONAL MEDICAL CENTER,RUTHERFORDTON,NC,28139,52.0,85.0,59.0,10.0,90.0,92.0,72.0,23.8,14.3,78.9,17.3,0.0,0.0,28139,Rutherfordton,NC,RUTHERFORD,"",35.339729,-82.004874
1029,NOVANT HEALTH FORSYTH MEDICAL CENTER,WINSTON-SALEM,NC,27103,73.0,95.0,84.0,81.0,87.0,87.0,71.0,55.0,30.0,65.0,17.1,0.04,0.35,27103,Winston Salem,NC,FORSYTH,"",36.058599,-80.320965
1030,NOVANT HEALTH ROWAN MEDICAL CENTER,SALISBURY,NC,28144,29.0,99.0,95.0,87.0,90.0,88.0,28.0,49.1,25.5,69.9,21.3,0.14,0.0,28144,Salisbury,NC,ROWAN,"",35.680441,-80.45316
1031,PARK RIDGE HEALTH,HENDERSONVILLE,NC,28792,32.0,99.0,76.0,90.0,91.0,86.0,97.0,70.6,52.9,79.0,18.4,1.5,1.43,28792,Hendersonville,NC,HENDERSON,"",35.317413,-82.450455
1032,DUKE UNIVERSITY HOSPITAL,DURHAM,NC,27710,74.0,98.0,85.0,100.0,90.0,90.0,32.0,57.1,42.9,67.0,15.3,0.03,0.57,27710,Durham,NC,DURHAM,"",36.051155,-78.857651
1033,VIDANT MEDICAL CENTER,GREENVILLE,NC,27834,85.0,96.0,80.0,99.0,78.0,98.0,67.0,55.8,32.6,80.6,17.3,1.85,1.47,27834,Greenville,NC,PITT,"",35.631003,-77.381019
1034,NORTH CAROLINA BAPTIST HOSPITAL,WINSTON-SALEM,NC,27157,53.0,84.0,69.0,86.0,84.0,75.0,35.0,43.3,30.0,78.0,23.9,0.13,0.39,27157,Winston Salem,NC,FORSYTH,"",36.027482,-80.20728
1035,NOVANT HEALTH PRESBYTERIAN MEDICAL CENTER,CHARLOTTE,NC,28233,62.0,95.0,79.0,93.0,95.0,95.0,54.0,41.3,22.5,79.6,17.9,0.36,0.86,28233,Charlotte,NC,MECKLENBURG,"",35.489411,-80.825368
1036,UNIVERSITY OF NORTH CAROLINA HOSPITAL,CHAPEL HILL,NC,27514,73.0,89.0,71.0,81.0,91.0,58.0,36.0,38.6,21.4,74.6,15.4,0.11,1.44,27514,Chapel Hill,NC,ORANGE,"",36.004647,-79.054475
1037,ALAMANCE REGIONAL MEDICAL CENTER,BURLINGTON,NC,27216,100.0,68.0,100.0,100.0,100.0,96.0,36.0,36.6,14.6,77.6,16.9,0.12,0.0,27216,Burlington,NC,ALAMANCE,"",36.047523,-79.479743
1038,NOVANT HEALTH THOMASVILLE MEDICAL CENTER,THOMASVILLE,NC,27360,62.0,97.0,45.0,49.0,94.0,94.0,58.0,68.2,27.3,73.0,17.5,0.0,0.0,27360,Thomasville,NC,DAVIDSON,"",35.854539,-80.124764
1039,JOHNSTON HEALTH,SMITHFIELD,NC,27577,100.0,100.0,93.0,100.0,93.0,99.0,97.0,36.8,23.7,82.9,17.9,0.04,0.0,27577,Smithfield,NC,JOHNSTON,"",35.536543,-78.336001
1040,"MOSES H. CONE MEMORIAL HOSPITAL, THE",GREENSBORO,NC,27401,100.0,68.0,100.0,100.0,100.0,100.0,56.0,36.2,29.3,67.6,17.9,0.07,0.15,27401,Greensboro,NC,GUILFORD,"",36.055285,-79.831692
1041,VIDANT ROANOKE CHOWAN HOSPITAL,AHOSKIE,NC,27910,58.0,94.0,85.0,88.0,88.0,77.0,53.0,54.7,30.2,75.3,20.0,8.1,0.27,27910,Ahoskie,NC,HERTFORD,"",36.339311,-76.990498
1042,CAROLINAS MEDICAL CENTER/BEHAV HEALTH,CHARLOTTE,NC,28203,96.0,88.0,89.0,95.0,94.0,82.0,71.0,57.6,37.7,79.4,17.7,0.9,0.0,28203,Charlotte,NC,MECKLENBURG,"",35.208992,-80.856343
1043,FIRSTHEALTH MOORE REGIONAL HOSPITAL,PINEHURST,NC,28374,67.0,95.0,85.0,89.0,70.0,93.0,25.0,53.4,24.1,80.6,17.7,0.39,11.72,28374,Pinehurst,NC,MOORE,"",35.211461,-79.413311
1044,FRYE REGIONAL MEDICAL CENTER,HICKORY,NC,28601,34.0,94.0,88.0,88.0,69.0,21.0,0.0,30.4,16.5,71.6,19.6,0.11,0.36,28601,Hickory,NC,CATAWBA,"",35.758221,-81.308224
1045,STANLY REGIONAL MEDICAL CENTER,ALBEMARLE,NC,28001,95.0,96.0,68.0,98.0,98.0,85.0,49.0,42.9,7.1,81.0,17.9,0.05,0.0,28001,Albemarle,NC,STANLY,"",35.319817,-80.253448
1046,VIDANT DUPLIN HOSPITAL,KENANSVILLE,NC,28349,80.0,51.0,95.0,97.0,54.0,69.0,51.0,39.0,24.0,66.0,17.0,2.0,-1.0,28349,Kenansville,NC,DUPLIN,"",35.015157,-77.896863
1047,MARIA PARHAM MEDICAL CENTER,HENDERSON,NC,27536,36.0,57.0,86.0,60.0,82.0,50.0,63.0,57.0,34.0,80.0,21.0,0.0,0.0,27536,Henderson,NC,VANCE,"",36.38698,-78.396213
1048,NOVANT HEALTH NEW HANOVER REGIONAL MEDICAL CENTER,WILMINGTON,NC,28402,81.0,95.0,68.0,73.0,70.0,66.0,1.0,40.4,14.1,77.9,19.5,0.11,2.52,28402,Wilmington,NC,NEW HANOVER,"",34.340518,-77.901408
1049,CATAWBA VALLEY MEDICAL CENTER,HICKORY,NC,28602,90.0,98.0,93.0,96.0,98.0,79.0,75.0,38.5,28.8,72.1,22.0,1.84,0.11,28602,Hickory,NC,CATAWBA,"",35.661511,-81.269348
1050,DAVIS REGIONAL MEDICAL CENTER,STATESVILLE,NC,28687,31.0,57.0,72.0,75.0,90.0,76.0,28.0,37.9,20.7,83.8,24.0,0.0,0.77,28687,Statesville,NC,IREDELL,"",35.529792,-80.947028
1051,HALIFAX REGIONAL MEDICAL CENTER INC,ROANOKE RAPIDS,NC,27870,0.0,71.0,59.0,89.0,81.0,73.0,75.0,31.1,8.9,63.2,22.0,0.01,0.09,27870,Roanoke Rapids,NC,HALIFAX,"",36.303962,-77.641063
1052,DUKE REGIONAL HOSPITAL,DURHAM,NC,27704,44.0,98.0,98.0,99.0,94.0,93.0,37.0,60.0,36.7,72.0,17.9,0.02,0.22,27704,Durham,NC,DURHAM,"",36.037132,-78.828086
1053,HAYWOOD REGIONAL MEDICAL CENTER,CLYDE,NC,28721,65.0,90.0,89.0,83.0,83.0,83.0,60.0,40.5,10.8,77.8,18.2,0.83,0.0,28721,Clyde,NC,HAYWOOD,"",35.637588,-82.978588
1054,ST LUKES HOSPITAL,COLUMBUS,NC,28722,88.0,101.0,95.0,40.0,74.0,58.0,55.0,60.0,38.0,66.0,22.0,6.0,-3.0,28722,Columbus,NC,POLK,"",35.261201,-82.123534
1055,CHARLES A CANNON JR MEMORIAL HOSPITAL,LINVILLE,NC,28646,100.0,73.0,61.0,64.0,80.0,25.0,75.0,35.0,35.0,67.0,21.9,0.45,0.0,28646,Linville,NC,AVERY,"",36.040964,-81.917716
1056,CENTRAL REGIONAL HOSPITAL,BUTNER,NC,27509,95.0,96.0,55.0,100.0,94.0,55.0,85.0,16.7,5.6,71.0,15.4,0.17,0.3,27509,Butner,NC,GRANVILLE,"",36.119588,-78.768421
1057,OLD VINEYARD YOUTH SERVICES,WINSTON SALEM,NC,27104,42.0,11.0,95.0,53.0,81.0,49.0,98.0,47.1,24.7,69.2,21.1,0.12,0.06,27104,Winston Salem,NC,FORSYTH,"",36.097952,-80.329096
1058,HOLLY HILL MENTAL HEALTH SERVICES,RALEIGH,NC,27610,94.0,82.0,69.0,42.0,100.0,50.0,35.0,37.0,19.8,69.2,23.9,0.04,0.0,27610,Raleigh,NC,WAKE,"",35.7429,-78.564443
1059,BRYNN MARR HOSP,JACKSONVILLE,NC,28540,35.0,89.0,49.0,64.0,78.0,67.0,30.0,36.6,22.0,75.3,18.1,0.05,0.12,28540,Jacksonville,NC,ONSLOW,"",34.726587,-77.414673
1060,JULIAN F KEITH ALCOHOL & DRUG ABUSE TX,BLACK MOUNTAIN,NC,28711,25.0,67.0,93.0,96.0,97.0,89.0,83.0,56.0,23.0,79.0,17.7,0.0,0.0,28711,Black Mountain,NC,BUNCOMBE,"",35.564616,-82.461196
1061,BROUGHTON HOSPITAL,MORGANTON,NC,28655,100.0,99.0,65.0,94.0,97.0,81.0,77.0,55.0,25.0,72.0,17.9,0.92,0.35,28655,Morganton,NC,BURKE,"",35.772992,-81.676229
1062,CHERRY HOSPITAL,GOLDSBORO,NC,27530,98.0,100.0,100.0,100.0,95.0,83.0,97.0,58.3,33.3,73.0,16.1,0.21,0.39,27530,Goldsboro,NC,WAYNE,"",35.368277,-78.092871
1063,RJ BLACKLEY ALCOHOL AND DRUG ABUSE TREATMENT CTR,BUTNER,NC,27509,86.0,91.0,100.0,100.0,70.0,81.0,35.0,62.0,26.0,78.0,18.2,0.0,0.0,27509,Butner,NC,GRANVILLE,"",36.119588,-78.768421
